fighter_profile,name,nickname,dob,height,weight,reach,stance,fight_link,event,event_link,event_date,fighter_name,opponent_name,opponent_profile,fighter_result,opponent_result,fight_type,championship,perf_of_night,fight_of_night,sub_of_night,ko_of_night,method,round,time,fight_type.1,fight_desc
http://www.ufcstats.com/fighter-details/05866d8c3a321856,Marvin Eastman,The Beastman,"Jun 08, 1971","5' 9""",185 lbs.,"73""",Orthodox,http://www.ufcstats.com/fight-details/7929542a0003799f,UFC 81: Breaking Point,http://www.ufcstats.com/event-details/597db668b01c442c,"February 02, 2008",Marvin Eastman,Terry Martin,http://www.ufcstats.com/fighter-details/6a92caba39b64752,W,L,Middleweight Bout,-,-,-,-,-,Decision - Unanimous,3,5:00,3 Rnd (5-5-5),Glenn Trowbridge 28 - 29. Patricia Morse-Jarman 27 - 30. Nelson Hamilton 27 - 30.
http://www.ufcstats.com/fighter-details/05866d8c3a321856,Marvin Eastman,The Beastman,"Jun 08, 1971","5' 9""",185 lbs.,"73""",Orthodox,http://www.ufcstats.com/fight-details/c1df212ba092c404,UFC 67: All or Nothing,http://www.ufcstats.com/event-details/63b65af1c5cb02cb,"February 03, 2007",Marvin Eastman,Quinton Jackson,http://www.ufcstats.com/fighter-details/ffc088e64fab57e9,L,W,Light Heavyweight Bout,-,-,-,-,-,KO/TKO,2,3:49,3 Rnd (5-5-5),Punches to Head At Distance
http://www.ufcstats.com/fighter-details/05866d8c3a321856,Marvin Eastman,The Beastman,"Jun 08, 1971","5' 9""",185 lbs.,"73""",Orthodox,http://www.ufcstats.com/fight-details/bf4fd0c8bb7b634c,WFA - King of the Streets,http://www.ufcstats.com/event-details/4e9fb05d7e5e61b8,"July 22, 2006",Marvin Eastman,Jorge Oliveira,http://www.ufcstats.com/fighter-details/bec2746f033802c3,D,D,Light Heavyweight Bout,-,-,-,-,-,Decision - Split,3,5:00,3 Rnd (5-5-5),27 - 30. 29 - 28. 29 - 29.
http://www.ufcstats.com/fighter-details/05866d8c3a321856,Marvin Eastman,The Beastman,"Jun 08, 1971","5' 9""",185 lbs.,"73""",Orthodox,http://www.ufcstats.com/fight-details/dc9b52352dca15ef,UFC 50: The War Of '04,http://www.ufcstats.com/event-details/ce783bf73b5131f9,"October 22, 2004",Marvin Eastman,Travis Lutter,http://www.ufcstats.com/fighter-details/622f015c81a9b13a,L,W,Light Heavyweight Bout,-,-,-,-,-,KO/TKO,2,0:33,3 Rnd (5-5-5),Punch to Head At Distance
http://www.ufcstats.com/fighter-details/05866d8c3a321856,Marvin Eastman,The Beastman,"Jun 08, 1971","5' 9""",185 lbs.,"73""",Orthodox,http://www.ufcstats.com/fight-details/400aa8a24e1d8997,UFC 43: Meltdown,http://www.ufcstats.com/event-details/108afe61a26bcbf4,"June 06, 2003",Marvin Eastman,Vitor Belfort,http://www.ufcstats.com/fighter-details/0ee783aa00e468f0,L,W,Light Heavyweight Bout,-,-,-,-,-,KO/TKO,1,1:07,3 Rnd (5-5-5),Knees to Head In Clinch
http://www.ufcstats.com/fighter-details/05866d8c3a321856,Marvin Eastman,The Beastman,"Jun 08, 1971","5' 9""",185 lbs.,"73""",Orthodox,http://www.ufcstats.com/fight-details/142123c2446b2582,WFA 3,http://www.ufcstats.com/event-details/6ece1d2ab1bed31d,"November 23, 2002",Marvin Eastman,Alex Stiebling,http://www.ufcstats.com/fighter-details/df5a77121ba84a5d,W,L,Light Heavyweight Bout,-,-,-,-,-,KO/TKO,1,1:07,5 Rnd (5-5-5-5-5),Punch to Head At Distance
http://www.ufcstats.com/fighter-details/05866d8c3a321856,Marvin Eastman,The Beastman,"Jun 08, 1971","5' 9""",185 lbs.,"73""",Orthodox,http://www.ufcstats.com/fight-details/81354e750dd248fd,WFA 2,http://www.ufcstats.com/event-details/7b6ce3a9460565b5,"July 05, 2002",Marvin Eastman,Tom Sauer,http://www.ufcstats.com/fighter-details/36ab6af06e312b41,W,L,Light Heavyweight Bout,-,-,-,-,-,TKO - Doctor's Stoppage,2,1:35,3 Rnd (5-5-5),Facial Cut
http://www.ufcstats.com/fighter-details/05866d8c3a321856,Marvin Eastman,The Beastman,"Jun 08, 1971","5' 9""",185 lbs.,"73""",Orthodox,http://www.ufcstats.com/fight-details/588d17c61e6a34d7,WFA 1,http://www.ufcstats.com/event-details/d3de4a24f7eefac8,"November 03, 2001",Marvin Eastman,Rich Franklin,http://www.ufcstats.com/fighter-details/d897897060f10a3a,L,W,Light Heavyweight Bout,-,-,-,-,-,Submission,1,1:02,3 Rnd (5-5-5),Armbar From Bottom Guard
http://www.ufcstats.com/fighter-details/4682bc59d5f55145,Sean Woodson,The Sniper,"Jun 07, 1992","6' 2""",145 lbs.,"78""",Orthodox,http://www.ufcstats.com/fight-details/2ac9b3ccb43422d8,UFC 278: Usman vs. Edwards,http://www.ufcstats.com/event-details/4f853e98886283cf,"August 20, 2022",Sean Woodson,Luis Saldana,http://www.ufcstats.com/fighter-details/12e0fdc606f7e274,D,D,Featherweight Bout,-,-,-,-,-,Decision - Split,3,5:00,3 Rnd (5-5-5),Derek Cleary 27 - 29. Mike Bell 28 - 28. Rich Montanez 29 - 27.
http://www.ufcstats.com/fighter-details/4682bc59d5f55145,Sean Woodson,The Sniper,"Jun 07, 1992","6' 2""",145 lbs.,"78""",Orthodox,http://www.ufcstats.com/fight-details/a27a355f52883f3e,UFC Fight Night: Holloway vs. Rodriguez,http://www.ufcstats.com/event-details/b5abaa65f87938eb,"November 13, 2021",Sean Woodson,Collin Anglin,http://www.ufcstats.com/fighter-details/047a91d3d9c79b05,W,L,Featherweight Bout,-,-,-,-,-,KO/TKO,1,4:30,3 Rnd (5-5-5),Punches to Body At Distance
http://www.ufcstats.com/fighter-details/4682bc59d5f55145,Sean Woodson,The Sniper,"Jun 07, 1992","6' 2""",145 lbs.,"78""",Orthodox,http://www.ufcstats.com/fight-details/73a83b2595416f0a,UFC Fight Night: Rozenstruik vs. Sakai,http://www.ufcstats.com/event-details/3b2485c8d5c8b580,"June 05, 2021",Sean Woodson,Youssef Zalal,http://www.ufcstats.com/fighter-details/52c2ae6d2f2d2613,W,L,Featherweight Bout,-,-,-,-,-,Decision - Split,3,5:00,3 Rnd (5-5-5),Ron McCarthy 29 - 28. Junichiro Kamijo 28 - 29. Tony Weeks 28 - 29.
http://www.ufcstats.com/fighter-details/4682bc59d5f55145,Sean Woodson,The Sniper,"Jun 07, 1992","6' 2""",145 lbs.,"78""",Orthodox,http://www.ufcstats.com/fight-details/8a8fea2c10512434,UFC Fight Night: Poirier vs. Hooker,http://www.ufcstats.com/event-details/c32eab6c2119e989,"June 27, 2020",Sean Woodson,Julian Erosa,http://www.ufcstats.com/fighter-details/902ec2cc48c8ae8a,L,W,Catch Weight Bout,-,1,-,-,-,Submission,3,2:44,3 Rnd (5-5-5),D'Arce Choke On Ground
http://www.ufcstats.com/fighter-details/4682bc59d5f55145,Sean Woodson,The Sniper,"Jun 07, 1992","6' 2""",145 lbs.,"78""",Orthodox,http://www.ufcstats.com/fight-details/9c3fb95a1558b38d,UFC Fight Night: Reyes vs. Weidman,http://www.ufcstats.com/event-details/3ae10ac4df3df05c,"October 18, 2019",Sean Woodson,Kyle Bochniak,http://www.ufcstats.com/fighter-details/c5af5750e8bae4f0,W,L,Featherweight Bout,-,-,-,-,-,Decision - Unanimous,3,5:00,3 Rnd (5-5-5),Marcelo Vilhena 26 - 30. Sal D'amato 27 - 30. Nick Mahmood 27 - 30.
http://www.ufcstats.com/fighter-details/4682bc59d5f55145,Sean Woodson,The Sniper,"Jun 07, 1992","6' 2""",145 lbs.,"78""",Orthodox,http://www.ufcstats.com/fight-details/5bd071a38f37debb,DWCS 3.5,http://www.ufcstats.com/event-details/7c35f869033901ae,"July 23, 2019",Sean Woodson,Terrance McKinney,http://www.ufcstats.com/fighter-details/809bd1a871491508,W,L,Featherweight Bout,-,-,-,-,-,KO/TKO,2,1:49,3 Rnd (5-5-5),Flying Knee Head
http://www.ufcstats.com/fighter-details/b8da6f5c80ae2d15,Fedor Emelianenko,The Last Emperor,"Sep 28, 1976","6' 0""",230 lbs.,"74""",Orthodox,http://www.ufcstats.com/fight-details/ea9a95a7d717e732,M-1 Global - Fedor vs. Rizzo,http://www.ufcstats.com/event-details/c8cca8f3de5be4b4,"June 21, 2012",Fedor Emelianenko,Pedro Rizzo,http://www.ufcstats.com/fighter-details/b44f39a5c6596953,W,L,Heavyweight Bout,-,-,-,-,-,KO/TKO,1,1:24,3 Rnd (5-5-5),Punch to Head At Distance
http://www.ufcstats.com/fighter-details/b8da6f5c80ae2d15,Fedor Emelianenko,The Last Emperor,"Sep 28, 1976","6' 0""",230 lbs.,"74""",Orthodox,http://www.ufcstats.com/fight-details/fd9054008c4108d7,DREAM - New Year! 2011,http://www.ufcstats.com/event-details/3e03cec9767d37e6,"December 31, 2011",Fedor Emelianenko,Satoshi Ishii,http://www.ufcstats.com/fighter-details/c8a49ff2acb6f3c5,W,L,Heavyweight Bout,-,-,-,-,-,KO/TKO,1,2:29,3 Rnd (5-5-5),Punches to Head At Distance
http://www.ufcstats.com/fighter-details/b8da6f5c80ae2d15,Fedor Emelianenko,The Last Emperor,"Sep 28, 1976","6' 0""",230 lbs.,"74""",Orthodox,http://www.ufcstats.com/fight-details/21c712a68a2d167e,M-1 Global - Fedor vs. Monson,http://www.ufcstats.com/event-details/3e514f437c51ce0a,"November 20, 2011",Fedor Emelianenko,Jeff Monson,http://www.ufcstats.com/fighter-details/cbfd1d34356a004c,W,L,Heavyweight Bout,-,-,-,-,-,Decision - Unanimous,3,5:00,3 Rnd (5-5-5),
http://www.ufcstats.com/fighter-details/b8da6f5c80ae2d15,Fedor Emelianenko,The Last Emperor,"Sep 28, 1976","6' 0""",230 lbs.,"74""",Orthodox,http://www.ufcstats.com/fight-details/abaa317e9b8374ca,Strikeforce - Fedor vs. Henderson,http://www.ufcstats.com/event-details/a0b91014e9d16a76,"July 30, 2011",Fedor Emelianenko,Dan Henderson,http://www.ufcstats.com/fighter-details/1ccf4e7caff270df,L,W,Heavyweight Bout,-,-,-,-,-,KO/TKO,1,4:12,3 Rnd (5-5-5),Punches to Head On Ground
http://www.ufcstats.com/fighter-details/b8da6f5c80ae2d15,Fedor Emelianenko,The Last Emperor,"Sep 28, 1976","6' 0""",230 lbs.,"74""",Orthodox,http://www.ufcstats.com/fight-details/c2a0eebadba98a69,Strikeforce - Fedor vs. Silva,http://www.ufcstats.com/event-details/20bcc9966affb19c,"February 12, 2011",Fedor Emelianenko,Antonio Silva,http://www.ufcstats.com/fighter-details/8349d55cdecd393a,L,W,Heavyweight Bout,-,-,-,-,-,TKO - Doctor's Stoppage,2,5:00,3 Rnd (5-5-5),Eye Injury
http://www.ufcstats.com/fighter-details/b8da6f5c80ae2d15,Fedor Emelianenko,The Last Emperor,"Sep 28, 1976","6' 0""",230 lbs.,"74""",Orthodox,http://www.ufcstats.com/fight-details/2c6c4fb90cf77a38,Strikeforce - Fedor vs. Werdum,http://www.ufcstats.com/event-details/c47df9303d318c67,"June 26, 2010",Fedor Emelianenko,Fabricio Werdum,http://www.ufcstats.com/fighter-details/492b202d2064e7a9,L,W,Heavyweight Bout,-,-,-,-,-,Submission,1,1:09,3 Rnd (5-5-5),Triangle Armbar From Bottom Guard
http://www.ufcstats.com/fighter-details/b8da6f5c80ae2d15,Fedor Emelianenko,The Last Emperor,"Sep 28, 1976","6' 0""",230 lbs.,"74""",Orthodox,http://www.ufcstats.com/fight-details/72d7db360c53ac8e,Strikeforce - Fedor vs. Rogers,http://www.ufcstats.com/event-details/42078a86d3dd037b,"November 07, 2009",Fedor Emelianenko,Brett Rogers,http://www.ufcstats.com/fighter-details/9141bb39310773c7,W,L,Heavyweight Bout,-,-,-,-,-,KO/TKO,2,1:48,3 Rnd (5-5-5),Punch to Head At Distance
http://www.ufcstats.com/fighter-details/b8da6f5c80ae2d15,Fedor Emelianenko,The Last Emperor,"Sep 28, 1976","6' 0""",230 lbs.,"74""",Orthodox,http://www.ufcstats.com/fight-details/c264e1cdd6988bea,Affliction - Day of Reckoning,http://www.ufcstats.com/event-details/4f95f74620a6b7a4,"January 24, 2009",Fedor Emelianenko,Andrei Arlovski,http://www.ufcstats.com/fighter-details/3738e68d2261e60f,W,L,Heavyweight Bout,-,-,-,-,-,KO/TKO,1,3:14,5 Rnd (5-5-5-5-5),Punch to Head At Distance
http://www.ufcstats.com/fighter-details/b8da6f5c80ae2d15,Fedor Emelianenko,The Last Emperor,"Sep 28, 1976","6' 0""",230 lbs.,"74""",Orthodox,http://www.ufcstats.com/fight-details/324b7d0ea628f2c0,Affliction - Banned,http://www.ufcstats.com/event-details/69b69c0178c4004d,"July 19, 2008",Fedor Emelianenko,Tim Sylvia,http://www.ufcstats.com/fighter-details/2a542ee8a8b83559,W,L,Heavyweight Bout,-,-,-,-,-,Submission,1,0:36,5 Rnd (5-5-5-5-5),Rear Naked Choke
http://www.ufcstats.com/fighter-details/b8da6f5c80ae2d15,Fedor Emelianenko,The Last Emperor,"Sep 28, 1976","6' 0""",230 lbs.,"74""",Orthodox,http://www.ufcstats.com/fight-details/77e0ca6ddb6e060a,Yarrenoka! - New Year's Eve 2007,http://www.ufcstats.com/event-details/c4b81cdecd5d6abe,"December 31, 2007",Fedor Emelianenko,Hong Man Choi,http://www.ufcstats.com/fighter-details/2c104b7e59a72629,W,L,Heavyweight Bout,-,-,-,-,-,Submission,1,1:54,2 Rnd (10-5),Armbar From Bottom Guard
http://www.ufcstats.com/fighter-details/b8da6f5c80ae2d15,Fedor Emelianenko,The Last Emperor,"Sep 28, 1976","6' 0""",230 lbs.,"74""",Orthodox,http://www.ufcstats.com/fight-details/636b7596f95a730e,BodogFight - Clash of Nations,http://www.ufcstats.com/event-details/5f87a5c00b3d17ed,"April 14, 2007",Fedor Emelianenko,Matt Lindland,http://www.ufcstats.com/fighter-details/0e041d43a47d2e4b,W,L,Heavyweight Bout,-,-,-,-,-,Submission,1,2:58,3 Rnd (5-5-5),Armbar From Mount
http://www.ufcstats.com/fighter-details/b8da6f5c80ae2d15,Fedor Emelianenko,The Last Emperor,"Sep 28, 1976","6' 0""",230 lbs.,"74""",Orthodox,http://www.ufcstats.com/fight-details/028ba26cebe62457,PRIDE Shockwave 2006,http://www.ufcstats.com/event-details/0e041d43a47d2e4b,"December 31, 2006",Fedor Emelianenko,Mark Hunt,http://www.ufcstats.com/fighter-details/eef9b891edbd4604,W,L,Pride Heavyweight Title Bout,1,-,-,-,-,Submission,1,8:16,3 Rnd (10-5-5),Kimura From Side Control
http://www.ufcstats.com/fighter-details/b8da6f5c80ae2d15,Fedor Emelianenko,The Last Emperor,"Sep 28, 1976","6' 0""",230 lbs.,"74""",Orthodox,http://www.ufcstats.com/fight-details/172346850e7d24d6,PRIDE 32: The Real Deal,http://www.ufcstats.com/event-details/1e38bba6738b7b10,"October 21, 2006",Fedor Emelianenko,Mark Coleman,http://www.ufcstats.com/fighter-details/21b8a0f5c231096f,W,L,Heavyweight Bout,-,-,-,-,-,Submission,2,1:15,3 Rnd (5-5-5),Armbar From Bottom Guard
http://www.ufcstats.com/fighter-details/b8da6f5c80ae2d15,Fedor Emelianenko,The Last Emperor,"Sep 28, 1976","6' 0""",230 lbs.,"74""",Orthodox,http://www.ufcstats.com/fight-details/14b50d099683c99b,PRIDE Shockwave 2005,http://www.ufcstats.com/event-details/7a359ef685a304a7,"December 31, 2005",Fedor Emelianenko,Wagner da Conceicao Martins,http://www.ufcstats.com/fighter-details/563d051c9e769b24,W,L,Open Weight Bout,-,-,-,-,-,KO/TKO,1,0:26,3 Rnd (10-5-5),Punches to Head At Distance Submission to Strikes
http://www.ufcstats.com/fighter-details/b8da6f5c80ae2d15,Fedor Emelianenko,The Last Emperor,"Sep 28, 1976","6' 0""",230 lbs.,"74""",Orthodox,http://www.ufcstats.com/fight-details/4c23c2a8ca4d9700,PRIDE Final Conflict 2005,http://www.ufcstats.com/event-details/ccdd90bd1fc7dab6,"August 28, 2005",Fedor Emelianenko,Mirko Filipovic,http://www.ufcstats.com/fighter-details/c32fb8c0f6471a4d,W,L,Pride Heavyweight Title Bout,1,-,-,-,-,Decision - Unanimous,3,5:00,3 Rnd (10-5-5),
http://www.ufcstats.com/fighter-details/b8da6f5c80ae2d15,Fedor Emelianenko,The Last Emperor,"Sep 28, 1976","6' 0""",230 lbs.,"74""",Orthodox,http://www.ufcstats.com/fight-details/9661d43a374e5a60,PRIDE Bushido 6,http://www.ufcstats.com/event-details/817e0bdf08efce2e,"April 03, 2005",Fedor Emelianenko,Tsuyoshi Kohsaka,http://www.ufcstats.com/fighter-details/b76ed59283d3559c,W,L,Heavyweight Bout,-,-,-,-,-,TKO - Doctor's Stoppage,1,10:00,2 Rnd (10-5),Facial Cuts
http://www.ufcstats.com/fighter-details/b8da6f5c80ae2d15,Fedor Emelianenko,The Last Emperor,"Sep 28, 1976","6' 0""",230 lbs.,"74""",Orthodox,http://www.ufcstats.com/fight-details/1b960c59351664c4,PRIDE Shockwave 2004,http://www.ufcstats.com/event-details/8738eacd62e82a32,"December 31, 2004",Fedor Emelianenko,Antonio Rodrigo Nogueira,http://www.ufcstats.com/fighter-details/ee9d73f4fee9cbdd,W,L,Pride 2004 Heavyweight Tournament Title Bout,1,-,-,-,-,Decision - Unanimous,3,5:00,3 Rnd (10-5-5),
http://www.ufcstats.com/fighter-details/b8da6f5c80ae2d15,Fedor Emelianenko,The Last Emperor,"Sep 28, 1976","6' 0""",230 lbs.,"74""",Orthodox,http://www.ufcstats.com/fight-details/209c6e0c2f1bd12c,PRIDE Final Conflict 2004,http://www.ufcstats.com/event-details/0f6528b461e47462,"August 15, 2004",Fedor Emelianenko,Antonio Rodrigo Nogueira,http://www.ufcstats.com/fighter-details/ee9d73f4fee9cbdd,NC,NC,Pride 2004 Heavyweight Tournament Title Bout,1,-,-,-,-,Could Not Continue,1,3:52,3 Rnd (10-5-5),Facial Cut to Emelianenko
http://www.ufcstats.com/fighter-details/b8da6f5c80ae2d15,Fedor Emelianenko,The Last Emperor,"Sep 28, 1976","6' 0""",230 lbs.,"74""",Orthodox,http://www.ufcstats.com/fight-details/bcb53bd633106d5e,PRIDE Final Conflict 2004,http://www.ufcstats.com/event-details/0f6528b461e47462,"August 15, 2004",Fedor Emelianenko,Naoya Ogawa,http://www.ufcstats.com/fighter-details/4b2390cfaceb91d8,W,L,Heavyweight Bout,-,-,-,-,-,Submission,1,0:54,2 Rnd (10-5),Armbar From Mount
http://www.ufcstats.com/fighter-details/b8da6f5c80ae2d15,Fedor Emelianenko,The Last Emperor,"Sep 28, 1976","6' 0""",230 lbs.,"74""",Orthodox,http://www.ufcstats.com/fight-details/01d4d1337c5c423a,PRIDE Critical Countdown 2004,http://www.ufcstats.com/event-details/e4bde462b043d3e1,"June 20, 2004",Fedor Emelianenko,Kevin Randleman,http://www.ufcstats.com/fighter-details/6859f67468ba8489,W,L,Heavyweight Bout,-,-,-,-,-,Submission,1,1:33,3 Rnd (10-5-5),Kimura From Side Control
http://www.ufcstats.com/fighter-details/b8da6f5c80ae2d15,Fedor Emelianenko,The Last Emperor,"Sep 28, 1976","6' 0""",230 lbs.,"74""",Orthodox,http://www.ufcstats.com/fight-details/a36dd6342e45afa5,PRIDE Total Elimination 2004,http://www.ufcstats.com/event-details/e56df3c1d8b4b1cc,"April 25, 2004",Fedor Emelianenko,Mark Coleman,http://www.ufcstats.com/fighter-details/21b8a0f5c231096f,W,L,Heavyweight Bout,-,-,-,-,-,Submission,1,2:11,3 Rnd (10-5-5),Armbar From Bottom Guard
http://www.ufcstats.com/fighter-details/b8da6f5c80ae2d15,Fedor Emelianenko,The Last Emperor,"Sep 28, 1976","6' 0""",230 lbs.,"74""",Orthodox,http://www.ufcstats.com/fight-details/5cd30e552be7dc7b,Inoki Bom-Ba-Ye 2003,http://www.ufcstats.com/event-details/3738e68d2261e60f,"December 31, 2003",Fedor Emelianenko,Yuji Nagata,http://www.ufcstats.com/fighter-details/e49c2db95e572dc8,W,L,Heavyweight Bout,-,-,-,-,-,KO/TKO,1,1:02,3 Rnd (5-5-5),Punch to Head In Clinch
http://www.ufcstats.com/fighter-details/b8da6f5c80ae2d15,Fedor Emelianenko,The Last Emperor,"Sep 28, 1976","6' 0""",230 lbs.,"74""",Orthodox,http://www.ufcstats.com/fight-details/e7c19f08b126fdcd,PRIDE Total Elimination 2003,http://www.ufcstats.com/event-details/52cae54377b433b7,"August 10, 2003",Fedor Emelianenko,Gary Goodridge,http://www.ufcstats.com/fighter-details/fbbde91f7bc2d3c5,W,L,Heavyweight Bout,-,-,-,-,-,KO/TKO,1,1:09,3 Rnd (10-5-5),Punches to Head On Ground
http://www.ufcstats.com/fighter-details/b8da6f5c80ae2d15,Fedor Emelianenko,The Last Emperor,"Sep 28, 1976","6' 0""",230 lbs.,"74""",Orthodox,http://www.ufcstats.com/fight-details/13d6b0f751b58b4b,PRIDE 26: Bad to the Bone,http://www.ufcstats.com/event-details/0541480fbf719d86,"June 08, 2003",Fedor Emelianenko,Kazuyuki Fujita,http://www.ufcstats.com/fighter-details/b1605ea39fba6af6,W,L,Heavyweight Bout,-,-,-,-,-,Submission,1,4:17,3 Rnd (10-5-5),Rear Naked Choke
http://www.ufcstats.com/fighter-details/b8da6f5c80ae2d15,Fedor Emelianenko,The Last Emperor,"Sep 28, 1976","6' 0""",230 lbs.,"74""",Orthodox,http://www.ufcstats.com/fight-details/e100cee98b236e33,PRIDE 25: Body Blow,http://www.ufcstats.com/event-details/b14a68c533f4a4aa,"March 16, 2003",Fedor Emelianenko,Antonio Rodrigo Nogueira,http://www.ufcstats.com/fighter-details/ee9d73f4fee9cbdd,W,L,Pride Heavyweight Title Bout,1,-,-,-,-,Decision - Unanimous,3,5:00,3 Rnd (10-5-5),
http://www.ufcstats.com/fighter-details/b8da6f5c80ae2d15,Fedor Emelianenko,The Last Emperor,"Sep 28, 1976","6' 0""",230 lbs.,"74""",Orthodox,http://www.ufcstats.com/fight-details/58cd0fa074f5434b,PRIDE 23: Championship Chaos 2,http://www.ufcstats.com/event-details/7b6e40a73b567072,"November 24, 2002",Fedor Emelianenko,Heath Herring,http://www.ufcstats.com/fighter-details/7450525c7ba032a0,W,L,Heavyweight Bout,-,-,-,-,-,TKO - Doctor's Stoppage,1,10:00,3 Rnd (10-5-5),Facial Cuts
http://www.ufcstats.com/fighter-details/b8da6f5c80ae2d15,Fedor Emelianenko,The Last Emperor,"Sep 28, 1976","6' 0""",230 lbs.,"74""",Orthodox,http://www.ufcstats.com/fight-details/46c473ecb09f60a0,PRIDE 21: Demolition,http://www.ufcstats.com/event-details/e4770d5ed44a3970,"June 23, 2002",Fedor Emelianenko,Semmy Schilt,http://www.ufcstats.com/fighter-details/d5ed14b2153c6ed2,W,L,Heavyweight Bout,-,-,-,-,-,Decision - Unanimous,3,5:00,3 Rnd (10-5-5),
http://www.ufcstats.com/fighter-details/26d61e92a6069cd2,Chad Vance,-,--,"6' 0""",185 lbs.,--,Orthodox,http://www.ufcstats.com/fight-details/8192d10021f932f9,Strikeforce Challengers 5,http://www.ufcstats.com/event-details/725a834930c2b5bf,"November 20, 2009",Chad Vance,Kevin Casey,http://www.ufcstats.com/fighter-details/8d9586726252dbf7,L,W,Middleweight Bout,-,-,-,-,-,Submission,1,1:41,3 Rnd (5-5-5),Rear Naked Choke
http://www.ufcstats.com/fighter-details/02177caefe7c07d4,Lloyd Van Dams,-,"Mar 05, 1972","6' 1""",240 lbs.,--,Southpaw,http://www.ufcstats.com/fight-details/d2090d2a91cce61d,PRIDE Shockwave 2002,http://www.ufcstats.com/event-details/6014d25e73b669c9,"August 28, 2002",Lloyd Van Dams,Gary Goodridge,http://www.ufcstats.com/fighter-details/fbbde91f7bc2d3c5,L,W,Heavyweight Bout,-,-,-,-,-,KO/TKO,1,3:39,3 Rnd (5-5-5),Punches to Head From Mount
http://www.ufcstats.com/fighter-details/ac7c765882f2c68c,Elise Reed,-,"Dec 05, 1992","5' 3""",115 lbs.,"63""",Orthodox,http://www.ufcstats.com/fight-details/51a12878b151d67b,UFC 284: Makhachev vs. Volkanovski,http://www.ufcstats.com/event-details/01dd4cdc2446f665,"February 11, 2023",Elise Reed,Loma Lookboonmee,http://www.ufcstats.com/fighter-details/4e30e4250cb08b61,L,W,Women's Strawweight Bout,-,-,-,-,-,Submission,2,0:44,3 Rnd (5-5-5),Rear Naked Choke
http://www.ufcstats.com/fighter-details/ac7c765882f2c68c,Elise Reed,-,"Dec 05, 1992","5' 3""",115 lbs.,"63""",Orthodox,http://www.ufcstats.com/fight-details/a5cf273faa3982b7,UFC 279: Diaz vs. Ferguson,http://www.ufcstats.com/event-details/93bf96be327fcd98,"September 10, 2022",Elise Reed,Melissa Martinez,http://www.ufcstats.com/fighter-details/3f4c3bc822bea45d,W,L,Women's Strawweight Bout,-,-,-,-,-,Decision - Unanimous,3,5:00,3 Rnd (5-5-5),Sal D'amato 28 - 29. Adalaide Byrd 28 - 29. Junichiro Kamijo 28 - 29.
http://www.ufcstats.com/fighter-details/ac7c765882f2c68c,Elise Reed,-,"Dec 05, 1992","5' 3""",115 lbs.,"63""",Orthodox,http://www.ufcstats.com/fight-details/bc7228d30ff5be46,UFC Fight Night: Holm vs. Vieira,http://www.ufcstats.com/event-details/a6c32678efd4f434,"May 21, 2022",Elise Reed,Sam Hughes,http://www.ufcstats.com/fighter-details/e94085e821bd81de,L,W,Women's Strawweight Bout,-,-,-,-,-,KO/TKO,3,3:52,3 Rnd (5-5-5),Elbows to Head From Mount
